id;cian_id;realty_type;project_type;heat_type;gas_type;is_apartment;is_penthouse;is_mortgage_allowed;is_premium;is_emergency;renovation_programm;finish_date;created_at;updated_at
9172;309166735;flat;Индивидуальный проект;itp;without;False;;False;False;False;False;{'year': 2019, 'quarter': 1};2024-10-31 01:35:05.522837;2024-10-31 01:35:05.522837
9173;309166325;flat;;;;False;;True;False;;;;2024-10-31 01:35:11.375356;2024-10-31 01:35:11.375356
9174;309166102;flat;Индивидуальный проект;itp;without;False;;True;False;False;False;;2024-10-31 01:36:17.417074;2024-10-31 01:36:17.417074
9175;309165887;flat;;;;True;;;False;;;{'year': 2018, 'quarter': 4};2024-10-31 01:36:22.958557;2024-10-31 01:36:22.958557
9176;309165298;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:36:25.451852;2024-10-31 01:36:25.451852
9177;309165110;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:36:28.441701;2024-10-31 01:36:28.441701
9178;309165061;flat;;none;unknown;False;;True;False;False;False;{'year': 2024, 'quarter': 1};2024-10-31 01:36:33.999840;2024-10-31 01:36:33.999840
9179;309165014;flat;Индивидуальный проект;itp;without;;;True;False;False;False;;2024-10-31 01:36:38.912364;2024-10-31 01:36:38.912364
9180;309164780;flat;II-18;central;central;;;;False;False;False;;2024-10-31 01:36:42.404883;2024-10-31 01:36:42.404883
9181;309164736;flat;П-3М;central;without;False;;True;False;False;False;;2024-10-31 01:36:45.325546;2024-10-31 01:36:45.325546
9182;309164676;flat;И-580;central;without;False;;False;False;False;False;;2024-10-31 01:36:45.892374;2024-10-31 01:36:45.892374
9183;309164095;flat;П-47;central;without;False;;True;False;False;False;;2024-10-31 01:36:50.931097;2024-10-31 01:36:50.931097
9184;309164039;flat;1-515;central;central;;;True;False;False;False;;2024-10-31 01:37:06.733140;2024-10-31 01:37:06.733140
9185;309163643;flat;;;;False;;False;False;;;;2024-10-31 01:37:12.239240;2024-10-31 01:37:12.239240
9186;309162876;flat;1-515;central;central;False;False;True;False;False;False;;2024-10-31 01:37:17.528305;2024-10-31 01:37:17.528305
9187;309162669;flat;;;;True;;True;False;;;{'year': 2024, 'quarter': 2};2024-10-31 01:37:23.321130;2024-10-31 01:37:23.321130
9188;309162510;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-31 01:37:37.276770;2024-10-31 01:37:37.276770
9189;309162464;flat;;;;True;;True;False;;;{'year': 2024, 'quarter': 2};2024-10-31 01:37:43.031133;2024-10-31 01:37:43.031133
9190;309161761;flat;;central;unknown;;;False;False;False;False;{'year': 2018, 'quarter': 3};2024-10-31 01:37:45.262952;2024-10-31 01:37:45.262952
9191;309161196;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:37:55.224609;2024-10-31 01:37:55.224609
9192;309160373;flat;;none;unknown;True;;False;False;False;False;{'year': 2019, 'quarter': 3};2024-10-31 01:38:01.005289;2024-10-31 01:38:01.005289
9193;309160330;flat;II-49;central;without;False;;;False;False;False;;2024-10-31 01:38:02.593273;2024-10-31 01:38:02.593273
9194;309160120;flat;;;;;;True;False;;;{'year': 2026, 'quarter': 3};2024-10-31 01:38:31.307022;2024-10-31 01:38:31.307022
9195;309160063;flat;II-49;central;central;False;;True;False;False;False;;2024-10-31 01:38:36.797027;2024-10-31 01:38:36.797027
9196;309159794;flat;II-49;central;without;False;;True;False;False;False;;2024-10-31 01:38:45.011394;2024-10-31 01:38:45.011394
9197;309159075;flat;П-3М;central;without;False;;True;False;False;False;;2024-10-31 01:38:50.908956;2024-10-31 01:38:50.908956
9198;309156144;flat;;central;central;False;;True;False;False;False;;2024-10-31 01:38:51.767911;2024-10-31 01:38:51.767911
9199;309155965;flat;Индивидуальный проект;central;central;;;True;False;False;False;;2024-10-31 01:38:57.656312;2024-10-31 01:38:57.656312
9200;309155504;flat;II-49;central;central;;;True;False;False;False;;2024-10-31 01:39:03.207525;2024-10-31 01:39:03.207525
9201;309155292;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:39:08.726062;2024-10-31 01:39:08.726062
9202;309153911;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:39:14.569625;2024-10-31 01:39:14.569625
9203;309153747;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:39:18.499786;2024-10-31 01:39:18.499786
9204;309153624;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:39:24.009614;2024-10-31 01:39:24.009614
9205;309153033;flat;Индивидуальный проект;itp;without;False;;True;False;False;False;;2024-10-31 01:39:29.674504;2024-10-31 01:39:29.674504
9206;309152636;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 3};2024-10-31 01:39:35.532981;2024-10-31 01:39:35.532981
9207;309152610;flat;1-515;central;central;False;;True;False;False;False;;2024-10-31 01:40:07.204571;2024-10-31 01:40:07.204571
9208;309152607;flat;;central;without;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-10-31 01:40:08.969708;2024-10-31 01:40:08.969708
9209;309152555;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:40:12.949367;2024-10-31 01:40:12.949367
9210;309152477;flat;;;;False;False;True;False;;;{'year': 2009, 'quarter': 2};2024-10-31 01:40:14.987666;2024-10-31 01:40:14.987666
9211;309152052;flat;;none;unknown;False;;True;False;False;False;{'year': 2024, 'quarter': 2};2024-10-31 01:40:38.919150;2024-10-31 01:40:38.919150
9212;309151985;flat;Индивидуальный проект;none;unknown;;;True;False;False;False;{'year': 2024, 'quarter': 1};2024-10-31 01:40:42.376345;2024-10-31 01:40:42.376345
9213;309151931;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-10-31 01:40:45.102939;2024-10-31 01:40:45.102939
9214;309151921;flat;Индивидуальный проект;itp;unknown;False;;True;False;False;False;;2024-10-31 01:40:50.519075;2024-10-31 01:40:50.519075
9215;309151839;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2017, 'quarter': 1};2024-10-31 01:40:57.682691;2024-10-31 01:40:57.682691
9216;309151777;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:41:20.389282;2024-10-31 01:41:20.389282
9217;309151730;flat;;;;;;;False;;;{'year': 2024, 'quarter': 4};2024-10-31 01:41:26.068075;2024-10-31 01:41:26.068075
9218;309151532;flat;Индивидуальный проект;central;without;;;True;False;False;False;{'year': 2020, 'quarter': 1};2024-10-31 01:41:29.643287;2024-10-31 01:41:29.643287
9219;309151456;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:41:35.632493;2024-10-31 01:41:35.632493
9220;309151230;flat;1-515;central;central;False;;False;False;False;True;;2024-10-31 01:41:38.026167;2024-10-31 01:41:38.026167
9221;309151190;flat;;itp;unknown;False;;True;False;False;False;{'year': 2018, 'quarter': 4};2024-10-31 01:41:41.448943;2024-10-31 01:41:41.448943
9222;309151168;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:41:41.979789;2024-10-31 01:41:41.979789
9223;309150815;flat;;none;unknown;True;False;False;False;False;False;{'year': 2022, 'quarter': 3};2024-10-31 01:41:47.598978;2024-10-31 01:41:47.598978
9224;309150713;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 4};2024-10-31 01:41:52.125190;2024-10-31 01:41:52.125190
9225;309150150;flat;II-49Д;central;central;False;;True;False;False;False;;2024-10-31 01:42:19.407142;2024-10-31 01:42:19.407142
9226;309150067;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2013, 'quarter': 4};2024-10-31 01:42:21.154678;2024-10-31 01:42:21.154678
9227;309150050;flat;П-47;central;without;False;;;False;False;False;;2024-10-31 01:42:25.205528;2024-10-31 01:42:25.205528
9228;309149523;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:42:26.861100;2024-10-31 01:42:26.861100
9229;309149435;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:42:40.791594;2024-10-31 01:42:40.791594
9230;309149016;flat;;central;without;False;;True;False;False;False;{'year': 2019, 'quarter': 1};2024-10-31 01:42:57.082859;2024-10-31 01:42:57.082859
9231;309148986;flat;;central;central;False;;True;False;False;False;;2024-10-31 01:43:03.668130;2024-10-31 01:43:03.668130
9232;309148891;flat;1-515;central;without;;;False;False;False;False;;2024-10-31 01:43:09.363014;2024-10-31 01:43:09.363014
9233;309148806;flat;Индивидуальный проект;itp;unknown;False;;True;False;False;False;{'year': 2016, 'quarter': 1};2024-10-31 01:43:15.166299;2024-10-31 01:43:15.166299
9234;309148677;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:43:20.572413;2024-10-31 01:43:20.572413
9235;309148512;flat;;none;unknown;;;True;False;False;False;;2024-10-31 01:43:47.954963;2024-10-31 01:43:47.954963
9236;309148068;flat;II-18;central;without;False;;True;False;False;False;;2024-10-31 01:43:53.555840;2024-10-31 01:43:53.555840
9237;309147955;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:43:54.082607;2024-10-31 01:43:54.082607
9238;309147253;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:43:59.319182;2024-10-31 01:43:59.319182
9239;309147240;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2018, 'quarter': 4};2024-10-31 01:43:59.990271;2024-10-31 01:43:59.990271
9240;309147237;flat;П-55;central;central;False;;True;False;False;False;;2024-10-31 01:44:04.919334;2024-10-31 01:44:04.919334
9241;309147061;flat;П-44Т;central;central;False;;True;False;False;False;;2024-10-31 01:44:05.962718;2024-10-31 01:44:05.962718
9242;309146904;flat;И-155;central;without;False;;True;False;False;False;;2024-10-31 01:44:10.418359;2024-10-31 01:44:10.418359
9243;309146867;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:44:16.014584;2024-10-31 01:44:16.014584
9244;309146845;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-31 01:44:29.107265;2024-10-31 01:44:29.107265
9245;309146844;flat;II-49;central;central;False;;True;False;False;False;;2024-10-31 01:44:34.825312;2024-10-31 01:44:34.825312
9246;309146641;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:44:40.516101;2024-10-31 01:44:40.516101
9247;309146469;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:44:49.358253;2024-10-31 01:44:49.358253
9248;309146048;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-31 01:44:55.057938;2024-10-31 01:44:55.057938
9249;309145953;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-31 01:45:00.973900;2024-10-31 01:45:00.973900
9250;309145859;flat;КОПЭ;central;without;False;;True;False;False;False;;2024-10-31 01:45:02.762270;2024-10-31 01:45:02.762270
9251;309145389;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:45:26.829919;2024-10-31 01:45:26.829919
9252;309145371;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 3};2024-10-31 01:45:32.948881;2024-10-31 01:45:32.948881
9253;309145218;flat;II-18;central;without;False;;True;False;False;False;;2024-10-31 01:45:38.751716;2024-10-31 01:45:38.751716
9254;309144629;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:45:43.939948;2024-10-31 01:45:43.939948
9255;309144447;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:45:49.484137;2024-10-31 01:45:49.484137
9256;309144417;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2020, 'quarter': 1};2024-10-31 01:45:55.355130;2024-10-31 01:45:55.355130
9257;309144104;flat;1605-АМ;central;without;;;True;False;False;False;;2024-10-31 01:45:58.474608;2024-10-31 01:45:58.474608
9258;309143880;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:46:21.712409;2024-10-31 01:46:21.712409
9259;309143716;flat;II-49;central;central;False;;True;False;False;False;;2024-10-31 01:46:27.536835;2024-10-31 01:46:27.536835
9260;309143618;flat;II-29;central;central;False;;True;False;False;False;;2024-10-31 01:46:31.672572;2024-10-31 01:46:31.672572
9261;309143484;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:46:33.035371;2024-10-31 01:46:33.035371
9262;309143305;flat;II-57;central;without;False;;True;False;False;False;;2024-10-31 01:46:34.521342;2024-10-31 01:46:34.521342
9263;309143275;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:46:37.187763;2024-10-31 01:46:37.187763
9264;309143254;flat;;central;unknown;False;;True;False;False;False;{'year': 2021, 'quarter': 4};2024-10-31 01:46:50.396483;2024-10-31 01:46:50.396483
9265;309143245;flat;1605-АМ;central;without;;;True;False;False;False;;2024-10-31 01:46:56.365481;2024-10-31 01:46:56.365481
9266;309143200;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:47:09.186719;2024-10-31 01:47:09.186719
9267;309142334;flat;II-18;central;without;False;;True;False;False;False;;2024-10-31 01:47:14.966634;2024-10-31 01:47:14.966634
9268;309142329;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-31 01:47:44.952674;2024-10-31 01:47:44.952674
9269;309142189;flat;;central;central;;;True;False;False;True;;2024-10-31 01:47:50.434375;2024-10-31 01:47:50.434375
9270;309141979;flat;;central;central;False;;True;False;False;False;;2024-10-31 01:48:01.552343;2024-10-31 01:48:01.552343
9271;309141922;flat;II-68-02;central;without;;;True;False;False;False;;2024-10-31 01:48:04.491337;2024-10-31 01:48:04.491337
9272;309141715;flat;;central;without;;;True;False;False;False;;2024-10-31 01:48:07.363776;2024-10-31 01:48:07.363776
9273;309141614;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-31 01:48:10.243541;2024-10-31 01:48:10.243541
9274;309141511;flat;П-44Т;central;unknown;False;;True;False;False;False;;2024-10-31 01:48:13.971856;2024-10-31 01:48:13.971856
9275;309141421;flat;II-49;central;central;False;;True;False;False;False;;2024-10-31 01:48:19.617897;2024-10-31 01:48:19.617897
9276;309141294;flat;;central;without;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-10-31 01:48:39.054200;2024-10-31 01:48:39.054200
9277;309141273;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:48:41.207000;2024-10-31 01:48:41.207000
9278;309141189;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:48:44.569000;2024-10-31 01:48:44.569000
9279;309141089;flat;II-49;central;without;False;;True;False;False;False;;2024-10-31 01:48:46.936593;2024-10-31 01:48:46.936593
9280;309141066;flat;;central;central;False;;True;False;False;False;;2024-10-31 01:48:50.058535;2024-10-31 01:48:50.058535
9281;309140409;flat;И-209А;central;without;False;;True;False;False;False;;2024-10-31 01:48:55.600400;2024-10-31 01:48:55.600400
9282;309140375;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:49:56.682693;2024-10-31 01:49:56.682693
9283;309140362;flat;ГМС-1;central;without;False;;True;False;False;False;;2024-10-31 01:50:02.402097;2024-10-31 01:50:02.402097
9284;309140285;flat;П-111М;central;unknown;False;;True;False;False;False;{'year': 2017, 'quarter': 4};2024-10-31 01:50:08.469908;2024-10-31 01:50:08.469908
9285;309140209;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:50:14.363894;2024-10-31 01:50:14.363894
9286;309140151;flat;Индивидуальный проект;boiler;central;False;;True;False;False;False;;2024-10-31 01:50:19.750487;2024-10-31 01:50:19.750487
9287;309139863;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-31 01:50:20.895634;2024-10-31 01:50:20.895634
9288;309139405;flat;Индивидуальный проект;central;without;False;False;True;False;False;False;;2024-10-31 01:50:25.952036;2024-10-31 01:50:25.952036
9289;309139385;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;;2024-10-31 01:50:31.502664;2024-10-31 01:50:31.502664
9290;309139351;flat;;;;False;False;True;False;;;{'year': 2023, 'quarter': 4};2024-10-31 01:50:37.200285;2024-10-31 01:50:37.200285
9291;309139162;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:50:43.184628;2024-10-31 01:50:43.184628
9292;309138475;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-31 01:50:48.795460;2024-10-31 01:50:48.795460
9293;309138473;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 4};2024-10-31 01:50:52.746047;2024-10-31 01:50:52.746047
9294;309138434;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:50:53.476469;2024-10-31 01:50:53.476469
9295;309137912;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;;2024-10-31 01:50:58.549644;2024-10-31 01:50:58.549644
9296;309137179;flat;II-29;central;central;False;;True;False;False;False;;2024-10-31 01:50:59.169471;2024-10-31 01:50:59.169471
9297;309137153;flat;КОПЭ;central;without;;;True;False;False;False;;2024-10-31 01:51:01.572090;2024-10-31 01:51:01.572090
9298;309136748;flat;КОПЭ;central;without;False;;True;False;False;False;;2024-10-31 01:51:02.792605;2024-10-31 01:51:02.792605
9299;309136655;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:51:07.537271;2024-10-31 01:51:07.537271
9300;309132620;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 4};2024-10-31 01:51:13.239417;2024-10-31 01:51:13.239417
9301;309130886;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:51:18.889516;2024-10-31 01:51:18.889516
9302;309130859;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:51:28.058150;2024-10-31 01:51:28.058150
9303;309130705;flat;П-46;central;without;;;True;False;False;False;;2024-10-31 01:52:17.007672;2024-10-31 01:52:17.007672
9304;309130618;flat;П-44;central;without;;;True;False;False;False;;2024-10-31 01:52:27.228155;2024-10-31 01:52:27.228155
9305;309130516;flat;II-49;central;central;False;;True;False;False;False;;2024-10-31 01:52:28.128941;2024-10-31 01:52:28.128941
9306;309130216;flat;;central;central;False;;True;False;False;False;;2024-10-31 01:52:34.166428;2024-10-31 01:52:34.166428
9307;309130197;flat;;;;False;False;True;False;;;{'year': 2012, 'quarter': 4};2024-10-31 01:52:43.489754;2024-10-31 01:52:43.489754
9308;309129576;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2022, 'quarter': 3};2024-10-31 01:52:49.156515;2024-10-31 01:52:49.156515
9309;309129360;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:52:55.095613;2024-10-31 01:52:55.095613
9310;309129321;flat;;none;unknown;False;;True;False;False;False;;2024-10-31 01:52:55.606919;2024-10-31 01:52:55.606919
9311;309129269;flat;П-46;central;without;False;;True;False;False;False;;2024-10-31 01:53:00.985032;2024-10-31 01:53:00.985032
9312;309128876;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2022, 'quarter': 1};2024-10-31 01:53:01.421662;2024-10-31 01:53:01.421662
9313;309128660;flat;Индивидуальный проект;central;central;;;False;False;False;False;;2024-10-31 01:53:06.454015;2024-10-31 01:53:06.454015
9314;309128612;flat;;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 4};2024-10-31 01:53:07.294547;2024-10-31 01:53:07.294547
9315;309128598;flat;Индивидуальный проект;central;without;False;False;False;False;False;False;;2024-10-31 01:53:08.244387;2024-10-31 01:53:08.244387
9316;309128592;flat;;;;True;;True;False;;;{'year': 2024, 'quarter': 1};2024-10-31 01:53:11.929566;2024-10-31 01:53:11.929566
9317;309128581;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-31 01:53:17.466928;2024-10-31 01:53:17.466928
9318;309128537;flat;;;;False;;True;False;;;;2024-10-31 01:53:23.010686;2024-10-31 01:53:23.010686
9319;309128277;flat;II-57;central;without;;;True;False;False;False;;2024-10-31 01:53:33.822144;2024-10-31 01:53:33.822144
9320;309128273;flat;Индивидуальный проект;central;central;;;True;False;False;False;;2024-10-31 01:53:39.303457;2024-10-31 01:53:39.303457
9321;309127862;flat;;itp;without;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-10-31 01:54:34.437322;2024-10-31 01:54:34.437322
9322;309127732;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:54:40.016782;2024-10-31 01:54:40.016782
9323;309127634;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 3};2024-10-31 01:54:40.751998;2024-10-31 01:54:40.751998
9324;309127573;flat;;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 2};2024-10-31 01:54:45.847184;2024-10-31 01:54:45.847184
9325;309127318;flat;П-44Т;central;without;False;;True;False;False;False;;2024-10-31 01:54:48.601361;2024-10-31 01:54:48.601361
9326;309126508;flat;1-515;central;without;False;;True;False;False;False;;2024-10-31 01:54:54.364962;2024-10-31 01:54:54.364962
9327;309126504;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:55:00.097428;2024-10-31 01:55:00.097428
9328;309126413;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-31 01:55:13.644977;2024-10-31 01:55:13.644977
9329;309126405;flat;II-57;central;without;False;;True;False;False;False;;2024-10-31 01:55:14.259801;2024-10-31 01:55:14.259801
9330;309126357;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:55:19.720634;2024-10-31 01:55:19.720634
9331;309126336;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2005, 'quarter': 4};2024-10-31 01:55:20.509991;2024-10-31 01:55:20.509991
9332;309126267;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:55:25.571375;2024-10-31 01:55:25.571375
9333;309126135;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:55:26.045275;2024-10-31 01:55:26.045275
9334;309125760;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2021, 'quarter': 1};2024-10-31 01:55:28.722887;2024-10-31 01:55:28.722887
9335;309125755;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:55:34.242710;2024-10-31 01:55:34.242710
9336;309125643;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:55:45.064840;2024-10-31 01:55:45.064840
9337;309125628;flat;;none;unknown;;;;False;False;False;;2024-10-31 01:56:23.698185;2024-10-31 01:56:23.698185
9338;309125466;flat;II-49;central;central;False;;True;False;False;False;;2024-10-31 01:56:46.798750;2024-10-31 01:56:46.798750
9339;309125447;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:56:52.207350;2024-10-31 01:56:52.207350
9340;309125406;flat;;central;central;False;;True;False;False;False;;2024-10-31 01:56:57.973988;2024-10-31 01:56:57.973988
9341;309125202;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:57:03.868196;2024-10-31 01:57:03.868196
9342;309125088;flat;;central;without;False;;True;False;False;False;{'year': 2020, 'quarter': 1};2024-10-31 01:57:07.240180;2024-10-31 01:57:07.240180
9343;309125016;flat;;;;True;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-31 01:57:09.782939;2024-10-31 01:57:09.782939
9344;309124608;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-31 01:57:15.460369;2024-10-31 01:57:15.460369
9345;309124607;flat;1-515;central;central;False;;True;False;False;True;;2024-10-31 01:57:20.987315;2024-10-31 01:57:20.987315
9346;309124489;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:57:26.538810;2024-10-31 01:57:26.538810
9347;309124414;flat;П-46;central;without;False;;True;False;False;False;;2024-10-31 01:57:32.467704;2024-10-31 01:57:32.467704
9348;309124376;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:57:33.348532;2024-10-31 01:57:33.348532
9349;309124351;flat;1МГ-601;central;central;;;True;False;False;False;;2024-10-31 01:57:37.981165;2024-10-31 01:57:37.981165
9350;309124346;flat;;central;unknown;False;;True;False;False;False;;2024-10-31 01:57:40.146721;2024-10-31 01:57:40.146721
9351;309124265;flat;П-111М;central;without;False;;True;False;False;False;;2024-10-31 01:57:43.554615;2024-10-31 01:57:43.554615
9352;309124207;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-31 01:57:51.043539;2024-10-31 01:57:51.043539
9353;309124197;flat;II-68-02;central;without;False;;True;False;False;False;;2024-10-31 01:58:59.539494;2024-10-31 01:58:59.539494
9354;309124119;flat;И-209А;central;without;False;;True;False;False;False;;2024-10-31 01:59:05.069239;2024-10-31 01:59:05.069239
9355;309123937;flat;II-18;central;central;False;;True;False;False;False;;2024-10-31 01:59:09.990146;2024-10-31 01:59:09.990146
9356;309123860;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 01:59:13.177866;2024-10-31 01:59:13.177866
9357;309123480;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 4};2024-10-31 01:59:17.197730;2024-10-31 01:59:17.197730
9358;309123293;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 1};2024-10-31 01:59:18.925479;2024-10-31 01:59:18.925479
9359;309123177;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:59:25.051551;2024-10-31 01:59:25.051551
9360;309122994;flat;II-49;central;without;False;;True;False;False;False;;2024-10-31 01:59:30.752191;2024-10-31 01:59:30.752191
9361;309122950;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:59:32.311843;2024-10-31 01:59:32.311843
9362;309122865;flat;;central;without;False;;True;False;False;False;;2024-10-31 01:59:38.014511;2024-10-31 01:59:38.014511
9363;309122364;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-31 01:59:43.996245;2024-10-31 01:59:43.996245
9364;309122095;flat;ПД-4;central;without;False;;True;False;False;False;;2024-10-31 01:59:46.158216;2024-10-31 01:59:46.158216
9365;309121695;flat;II-18;central;without;False;;True;False;False;False;;2024-10-31 01:59:49.688333;2024-10-31 01:59:49.688333
9366;309120192;flat;1МГ-601;central;without;False;;True;False;False;False;;2024-10-31 01:59:50.332756;2024-10-31 01:59:50.332756
9367;309119954;flat;;central;central;False;;True;False;False;True;;2024-10-31 01:59:51.544113;2024-10-31 01:59:51.544113
9368;309119836;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 01:59:55.657890;2024-10-31 01:59:55.657890
9369;309119445;flat;П-44;central;without;False;;True;False;False;False;;2024-10-31 01:59:56.492675;2024-10-31 01:59:56.492675
9370;309119320;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 3};2024-10-31 01:59:57.718847;2024-10-31 01:59:57.718847
9371;309118987;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2018, 'quarter': 2};2024-10-31 02:00:01.629233;2024-10-31 02:00:01.629233
9372;309118682;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-31 02:00:03.350072;2024-10-31 02:00:03.350072
9373;309118651;flat;;central;without;;;True;False;False;True;;2024-10-31 02:00:07.200444;2024-10-31 02:00:07.200444
9374;309118623;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;;2024-10-31 02:00:12.771639;2024-10-31 02:00:12.771639
9375;309118597;flat;1605-АМ;central;central;False;;True;False;False;False;;2024-10-31 02:01:25.849825;2024-10-31 02:01:25.849825
9376;309118590;flat;;central;without;False;;True;False;False;False;;2024-10-31 02:01:37.153474;2024-10-31 02:01:37.153474
9377;309118553;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-31 02:01:40.055438;2024-10-31 02:01:40.055438
9378;309118548;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-31 02:01:43.080748;2024-10-31 02:01:43.080748
9379;309118417;flat;1-511;central;central;False;;True;False;False;True;;2024-10-31 02:01:45.732560;2024-10-31 02:01:45.732560
