id;cian_id;name;review_count;total_rate;buildings_count;foundation_year;is_reliable;created_at;updated_at
10346;294217862;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:02:12.654936;2024-10-31 04:02:12.654936
10347;309206841;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:02:13.638421;2024-10-31 04:02:13.638421
10348;308379963;СТРОЙ РЕСУРС;23;4.0;0;2005;False;2024-10-31 04:02:23.653187;2024-10-31 04:02:23.653187
10349;307016753;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:02:29.107575;2024-10-31 04:02:29.107575
10350;306745137;А101;762;4.3;9345;1992;False;2024-10-31 04:02:36.717164;2024-10-31 04:02:36.717164
10351;306745531;А101;762;4.3;9345;1992;False;2024-10-31 04:03:02.974696;2024-10-31 04:03:02.974696
10352;308704170;Plus Development;6;5.0;834;;False;2024-10-31 04:03:08.554458;2024-10-31 04:03:08.554458
10353;305072544;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:03:13.903746;2024-10-31 04:03:13.903746
10354;303067962;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:03:18.158416;2024-10-31 04:03:18.158416
10355;309190753;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:03:23.729022;2024-10-31 04:03:23.729022
10356;277242618;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:04:04.151742;2024-10-31 04:04:04.151742
10357;306745113;А101;762;4.3;9345;1992;False;2024-10-31 04:04:04.789663;2024-10-31 04:04:04.789663
10358;306745106;А101;762;4.3;9345;1992;False;2024-10-31 04:04:10.395579;2024-10-31 04:04:10.395579
10359;306744988;А101;762;4.3;9345;1992;False;2024-10-31 04:04:16.009174;2024-10-31 04:04:16.009174
10360;309187944;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:04:18.785401;2024-10-31 04:04:18.785401
10361;306745553;А101;762;4.3;9345;1992;False;2024-10-31 04:04:19.816573;2024-10-31 04:04:19.816573
10362;302305116;;;;;;;2024-10-31 04:04:21.898523;2024-10-31 04:04:21.898523
10363;303067934;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:04:24.322476;2024-10-31 04:04:24.322476
10364;294217796;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:04:25.874401;2024-10-31 04:04:25.874401
10365;309206862;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:04:29.899264;2024-10-31 04:04:29.899264
10366;277242444;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:04:30.753482;2024-10-31 04:04:30.753482
10367;309195243;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:04:34.308063;2024-10-31 04:04:34.308063
10368;306747385;А101;762;4.3;9345;1992;False;2024-10-31 04:04:43.050893;2024-10-31 04:04:43.050893
10369;306745010;А101;762;4.3;9345;1992;False;2024-10-31 04:05:29.422033;2024-10-31 04:05:29.422033
10370;303068064;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:05:35.298150;2024-10-31 04:05:35.298150
10371;297846919;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:05:41.341430;2024-10-31 04:05:41.341430
10372;309187943;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:05:47.105601;2024-10-31 04:05:47.105601
10373;277242746;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:05:52.470388;2024-10-31 04:05:52.470388
10374;277242150;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:05:57.931620;2024-10-31 04:05:57.931620
10375;277242047;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:06:03.862487;2024-10-31 04:06:03.862487
10376;306745240;А101;762;4.3;9345;1992;False;2024-10-31 04:06:09.957857;2024-10-31 04:06:09.957857
10377;306747392;А101;762;4.3;9345;1992;False;2024-10-31 04:06:15.803629;2024-10-31 04:06:15.803629
10378;308716442;Plus Development;6;5.0;834;;False;2024-10-31 04:06:31.680316;2024-10-31 04:06:31.680316
10379;277242462;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:06:32.411623;2024-10-31 04:06:32.411623
10380;309195242;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:06:36.530463;2024-10-31 04:06:36.530463
10381;308716443;Plus Development;6;5.0;834;;False;2024-10-31 04:06:37.963971;2024-10-31 04:06:37.963971
10382;306748376;А101;762;4.3;9345;1992;False;2024-10-31 04:06:40.801319;2024-10-31 04:06:40.801319
10383;309194789;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:06:42.461598;2024-10-31 04:06:42.461598
10384;293999129;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:06:46.335850;2024-10-31 04:06:46.335850
10385;293999165;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:06:48.317758;2024-10-31 04:06:48.317758
10386;277242271;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:06:49.382781;2024-10-31 04:06:49.382781
10387;277242035;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:06:55.134587;2024-10-31 04:06:55.134587
10388;298336850;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:07:00.886594;2024-10-31 04:07:00.886594
10389;307015990;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:07:06.678292;2024-10-31 04:07:06.678292
10390;306745234;А101;762;4.3;9345;1992;False;2024-10-31 04:08:06.448020;2024-10-31 04:08:06.448020
10391;307015435;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:08:21.655701;2024-10-31 04:08:21.655701
10392;307015795;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:08:35.478621;2024-10-31 04:08:35.478621
10393;293999169;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:08:36.253467;2024-10-31 04:08:36.253467
10394;298379270;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:08:41.934130;2024-10-31 04:08:41.934130
10395;309190740;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:08:44.054239;2024-10-31 04:08:44.054239
10396;298379224;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:08:49.624203;2024-10-31 04:08:49.624203
10397;293999132;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:08:54.476598;2024-10-31 04:08:54.476598
10398;277242632;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:08:55.170170;2024-10-31 04:08:55.170170
10399;277242065;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:09:00.146854;2024-10-31 04:09:00.146854
10400;277242480;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:09:00.801197;2024-10-31 04:09:00.801197
10401;306745850;А101;762;4.3;9345;1992;False;2024-10-31 04:09:09.009466;2024-10-31 04:09:09.009466
10402;306745565;А101;762;4.3;9345;1992;False;2024-10-31 04:09:13.034056;2024-10-31 04:09:13.034056
10403;306745253;А101;762;4.3;9345;1992;False;2024-10-31 04:09:18.945376;2024-10-31 04:09:18.945376
10404;309185748;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:09:20.593350;2024-10-31 04:09:20.593350
10405;306745854;А101;762;4.3;9345;1992;False;2024-10-31 04:09:25.088763;2024-10-31 04:09:25.088763
10406;306746082;А101;762;4.3;9345;1992;False;2024-10-31 04:09:41.784381;2024-10-31 04:09:41.784381
10407;306747864;А101;762;4.3;9345;1992;False;2024-10-31 04:10:10.603751;2024-10-31 04:10:10.603751
10408;303067941;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:10:33.825805;2024-10-31 04:10:33.825805
10409;309188178;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:10:41.228172;2024-10-31 04:10:41.228172
10410;277242630;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:10:52.787438;2024-10-31 04:10:52.787438
10411;306745573;А101;762;4.3;9345;1992;False;2024-10-31 04:10:58.397798;2024-10-31 04:10:58.397798
10412;306747990;А101;762;4.3;9345;1992;False;2024-10-31 04:11:04.002970;2024-10-31 04:11:04.002970
10413;306747000;А101;762;4.3;9345;1992;False;2024-10-31 04:11:06.277378;2024-10-31 04:11:06.277378
10414;306745141;А101;762;4.3;9345;1992;False;2024-10-31 04:11:06.933618;2024-10-31 04:11:06.933618
10415;306744757;А101;762;4.3;9345;1992;False;2024-10-31 04:11:09.574226;2024-10-31 04:11:09.574226
10416;287296842;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:11:11.863293;2024-10-31 04:11:11.863293
10417;306747379;А101;762;4.3;9345;1992;False;2024-10-31 04:11:12.678897;2024-10-31 04:11:12.678897
10418;306775171;СЗ ВЭЛЛБИ;1;5.0;67;2019;False;2024-10-31 04:11:16.329052;2024-10-31 04:11:16.329052
10419;294217844;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:11:18.227886;2024-10-31 04:11:18.227886
10420;309190735;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:11:22.091254;2024-10-31 04:11:22.091254
10421;307016154;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:11:23.863270;2024-10-31 04:11:23.863270
10422;306747125;А101;762;4.3;9345;1992;False;2024-10-31 04:11:27.976601;2024-10-31 04:11:27.976601
10423;309186236;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:11:31.390236;2024-10-31 04:11:31.390236
10424;308716441;Plus Development;6;5.0;834;;False;2024-10-31 04:11:37.199002;2024-10-31 04:11:37.199002
10425;306747870;А101;762;4.3;9345;1992;False;2024-10-31 04:12:17.121282;2024-10-31 04:12:17.121282
10426;309188176;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:12:23.057395;2024-10-31 04:12:23.057395
10427;306748362;А101;762;4.3;9345;1992;False;2024-10-31 04:12:28.917060;2024-10-31 04:12:28.917060
10428;306746832;А101;762;4.3;9345;1992;False;2024-10-31 04:12:34.809078;2024-10-31 04:12:34.809078
10429;306745252;А101;762;4.3;9345;1992;False;2024-10-31 04:12:47.047963;2024-10-31 04:12:47.047963
10430;306747964;А101;762;4.3;9345;1992;False;2024-10-31 04:13:17.600936;2024-10-31 04:13:17.600936
10431;309185736;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:13:23.449570;2024-10-31 04:13:23.449570
10432;306745267;А101;762;4.3;9345;1992;False;2024-10-31 04:13:27.495837;2024-10-31 04:13:27.495837
10433;309197658;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:13:29.058339;2024-10-31 04:13:29.058339
10434;308453664;;;;;;;2024-10-31 04:13:29.573788;2024-10-31 04:13:29.573788
10435;309194783;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:13:33.518129;2024-10-31 04:13:33.518129
10436;306741753;А101;762;4.3;9345;1992;False;2024-10-31 04:13:34.122199;2024-10-31 04:13:34.122199
10437;303067631;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:13:34.720257;2024-10-31 04:13:34.720257
10438;306746851;А101;762;4.3;9345;1992;False;2024-10-31 04:13:39.146968;2024-10-31 04:13:39.146968
10439;306745245;А101;762;4.3;9345;1992;False;2024-10-31 04:13:40.577355;2024-10-31 04:13:40.577355
10440;306745829;А101;762;4.3;9345;1992;False;2024-10-31 04:13:45.043786;2024-10-31 04:13:45.043786
10441;306745830;А101;762;4.3;9345;1992;False;2024-10-31 04:14:13.758231;2024-10-31 04:14:13.758231
10442;306746694;А101;762;4.3;9345;1992;False;2024-10-31 04:14:38.970942;2024-10-31 04:14:38.970942
10443;306744751;А101;762;4.3;9345;1992;False;2024-10-31 04:14:40.422715;2024-10-31 04:14:40.422715
10444;306744745;А101;762;4.3;9345;1992;False;2024-10-31 04:14:53.542777;2024-10-31 04:14:53.542777
10445;303067994;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:14:59.413815;2024-10-31 04:14:59.413815
10446;303065753;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:15:12.227023;2024-10-31 04:15:12.227023
10447;309188356;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:17.968268;2024-10-31 04:15:17.968268
10448;277241899;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:15:35.516856;2024-10-31 04:15:35.516856
10449;306746846;А101;762;4.3;9345;1992;False;2024-10-31 04:15:40.446532;2024-10-31 04:15:40.446532
10450;309185727;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:41.166050;2024-10-31 04:15:41.166050
10451;309195237;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:43.948801;2024-10-31 04:15:43.948801
10452;306747784;А101;762;4.3;9345;1992;False;2024-10-31 04:15:46.030396;2024-10-31 04:15:46.030396
10453;306744749;А101;762;4.3;9345;1992;False;2024-10-31 04:15:47.391493;2024-10-31 04:15:47.391493
10454;309188245;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:47.961874;2024-10-31 04:15:47.961874
10455;309194886;Группа Самолет;2662;4.2;;2012;False;2024-10-31 04:15:50.061019;2024-10-31 04:15:50.061019
10456;309188353;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:50.910288;2024-10-31 04:15:50.910288
10457;309187935;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:53.549145;2024-10-31 04:15:53.549145
10458;287742384;ГК Основа;936;4.6;1796;2016;False;2024-10-31 04:15:56.557910;2024-10-31 04:15:56.557910
10459;309188352;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:15:59.409806;2024-10-31 04:15:59.409806
10460;306744223;А101;762;4.3;9345;1992;False;2024-10-31 04:16:49.882734;2024-10-31 04:16:49.882734
10461;306747367;А101;762;4.3;9345;1992;False;2024-10-31 04:16:56.022121;2024-10-31 04:16:56.022121
10462;306744744;А101;762;4.3;9345;1992;False;2024-10-31 04:17:01.856678;2024-10-31 04:17:01.856678
10463;303067730;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:17:47.435225;2024-10-31 04:17:47.435225
10464;309194885;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:17:53.263065;2024-10-31 04:17:53.263065
10465;309187934;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:17:53.682766;2024-10-31 04:17:53.682766
10466;306745839;А101;762;4.3;9345;1992;False;2024-10-31 04:17:55.940672;2024-10-31 04:17:55.940672
10467;306747364;А101;762;4.3;9345;1992;False;2024-10-31 04:17:59.060855;2024-10-31 04:17:59.060855
10468;287742395;ГК Основа;936;4.6;1796;2016;False;2024-10-31 04:17:59.879933;2024-10-31 04:17:59.879933
10469;277242634;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:18:01.568397;2024-10-31 04:18:01.568397
10470;306743705;А101;762;4.3;9345;1992;False;2024-10-31 04:18:02.365175;2024-10-31 04:18:02.365175
10471;307015663;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:18:04.655708;2024-10-31 04:18:04.655708
10472;306748499;А101;762;4.3;;1992;False;2024-10-31 04:18:08.582654;2024-10-31 04:18:08.582654
10473;306759736;А101;762;4.3;9345;1992;False;2024-10-31 04:18:09.198294;2024-10-31 04:18:09.198294
10474;306746092;А101;762;4.3;9345;1992;False;2024-10-31 04:18:10.494213;2024-10-31 04:18:10.494213
10475;306775101;СЗ ВЭЛЛБИ;1;5.0;67;2019;False;2024-10-31 04:18:12.324392;2024-10-31 04:18:12.324392
10476;306775084;СЗ ВЭЛЛБИ;1;5.0;67;2019;False;2024-10-31 04:18:14.110004;2024-10-31 04:18:14.110004
10477;298379326;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:18:14.706517;2024-10-31 04:18:14.706517
10478;308525903;;;;;;;2024-10-31 04:18:18.303007;2024-10-31 04:18:18.303007
10479;303784574;Plus Development;6;5.0;834;;False;2024-10-31 04:18:20.480644;2024-10-31 04:18:20.480644
10480;277241798;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:18:26.165536;2024-10-31 04:18:26.165536
10481;277242222;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:18:31.881676;2024-10-31 04:18:31.881676
10482;298337198;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:18:45.471125;2024-10-31 04:18:45.471125
10483;306744235;А101;762;4.3;9345;1992;False;2024-10-31 04:19:22.719312;2024-10-31 04:19:22.719312
10484;298481217;Seven Suns Development;824;3.9;1433;2013;False;2024-10-31 04:19:28.610577;2024-10-31 04:19:28.610577
10485;306748398;А101;762;4.3;9345;1992;False;2024-10-31 04:20:08.045419;2024-10-31 04:20:08.045419
10486;306746099;А101;762;4.3;9345;1992;False;2024-10-31 04:20:16.064859;2024-10-31 04:20:16.064859
10487;309185624;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:20:20.220939;2024-10-31 04:20:20.220939
10488;303277684;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:20:21.057160;2024-10-31 04:20:21.057160
10489;306746995;А101;762;4.3;9345;1992;False;2024-10-31 04:20:21.855207;2024-10-31 04:20:21.855207
10490;306747995;А101;762;4.3;9345;1992;False;2024-10-31 04:20:24.330680;2024-10-31 04:20:24.330680
10491;306741668;А101;762;4.3;9345;1992;False;2024-10-31 04:20:26.094806;2024-10-31 04:20:26.094806
10492;306745039;А101;762;4.3;9345;1992;False;2024-10-31 04:20:26.859549;2024-10-31 04:20:26.859549
10493;301203164;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:20:27.462046;2024-10-31 04:20:27.462046
10494;309188175;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:20:29.887164;2024-10-31 04:20:29.887164
10495;306747386;А101;762;4.3;9345;1992;False;2024-10-31 04:20:38.000039;2024-10-31 04:20:38.000039
10496;298379256;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:20:51.606032;2024-10-31 04:20:51.606032
10497;297846906;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:21:04.557252;2024-10-31 04:21:04.557252
10498;294217857;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:21:10.408653;2024-10-31 04:21:10.408653
10499;294453097;;;;;;;2024-10-31 04:21:15.889745;2024-10-31 04:21:15.889745
10500;277241871;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:21:21.435314;2024-10-31 04:21:21.435314
10501;309206861;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:21:34.409729;2024-10-31 04:21:34.409729
10502;303069066;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:22:14.743868;2024-10-31 04:22:14.743868
10503;301517641;Seven Suns Development;824;3.9;1433;2013;False;2024-10-31 04:22:32.207852;2024-10-31 04:22:32.207852
10504;306747164;А101;762;4.3;9345;1992;False;2024-10-31 04:22:32.806100;2024-10-31 04:22:32.806100
10505;309186215;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:22:33.412196;2024-10-31 04:22:33.412196
10506;308704287;Plus Development;6;5.0;834;;False;2024-10-31 04:22:35.709274;2024-10-31 04:22:35.709274
10507;303068298;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:22:38.090837;2024-10-31 04:22:38.090837
10508;309188244;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:22:38.731169;2024-10-31 04:22:38.731169
10509;309192052;;;;;;;2024-10-31 04:22:39.241593;2024-10-31 04:22:39.241593
10510;309308437;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:22:43.659507;2024-10-31 04:22:43.659507
10511;277241873;Эдельвейс (Москва);41;3.7;504;2008;False;2024-10-31 04:22:44.436675;2024-10-31 04:22:44.436675
10512;306743559;А101;762;4.3;9345;1992;False;2024-10-31 04:22:48.693764;2024-10-31 04:22:48.693764
10513;306743558;А101;762;4.3;9345;1992;False;2024-10-31 04:22:54.601942;2024-10-31 04:22:54.601942
10514;306743361;А101;762;4.3;9345;1992;False;2024-10-31 04:23:00.494467;2024-10-31 04:23:00.494467
10515;306747399;А101;762;4.3;9345;1992;False;2024-10-31 04:23:09.323326;2024-10-31 04:23:09.323326
10516;306748502;А101;762;4.3;9345;1992;False;2024-10-31 04:23:24.781648;2024-10-31 04:23:24.781648
10517;306747453;А101;762;4.3;9345;1992;False;2024-10-31 04:23:40.203337;2024-10-31 04:23:40.203337
10518;308314377;А101;762;4.3;9345;1992;False;2024-10-31 04:23:46.127093;2024-10-31 04:23:46.127093
10519;306747859;А101;762;4.3;9345;1992;False;2024-10-31 04:23:51.813586;2024-10-31 04:23:51.813586
10520;306745569;А101;762;4.3;9345;1992;False;2024-10-31 04:24:43.311184;2024-10-31 04:24:43.311184
10521;306744932;А101;762;4.3;9345;1992;False;2024-10-31 04:24:45.614944;2024-10-31 04:24:45.614944
10522;307017197;ГК ФСК;1227;4.3;4901;2005;False;2024-10-31 04:24:49.070231;2024-10-31 04:24:49.070231
10523;309188023;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:24:51.587279;2024-10-31 04:24:51.587279
10524;301203145;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:24:54.477421;2024-10-31 04:24:54.477421
10525;293999099;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:24:57.089332;2024-10-31 04:24:57.089332
10526;306856837;;;;;;;2024-10-31 04:25:00.019011;2024-10-31 04:25:00.019011
10527;309308002;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:25:02.655378;2024-10-31 04:25:02.655378
10528;306903874;;;;;;;2024-10-31 04:25:05.551874;2024-10-31 04:25:05.551874
10529;308716557;Plus Development;6;5.0;834;;False;2024-10-31 04:25:06.663072;2024-10-31 04:25:06.663072
10530;308314038;А101;762;4.3;9345;1992;False;2024-10-31 04:25:08.589787;2024-10-31 04:25:08.589787
10531;308314394;А101;762;4.3;9345;1992;False;2024-10-31 04:25:12.626616;2024-10-31 04:25:12.626616
10532;308716560;Plus Development;6;5.0;834;;False;2024-10-31 04:25:15.537717;2024-10-31 04:25:15.537717
10533;309186503;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:25:53.138342;2024-10-31 04:25:53.138342
10534;306745888;А101;762;4.3;9345;1992;False;2024-10-31 04:25:58.295913;2024-10-31 04:25:58.295913
10535;306745887;А101;762;4.3;9345;1992;False;2024-10-31 04:25:58.930320;2024-10-31 04:25:58.930320
10536;306746979;А101;762;4.3;9345;1992;False;2024-10-31 04:26:04.303408;2024-10-31 04:26:04.303408
10537;306744761;А101;762;4.3;9345;1992;False;2024-10-31 04:26:04.987004;2024-10-31 04:26:04.987004
10538;293999174;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:26:10.023589;2024-10-31 04:26:10.023589
10539;308301835;;;;;;;2024-10-31 04:26:21.146282;2024-10-31 04:26:21.146282
10540;309188341;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:26:45.809146;2024-10-31 04:26:45.809146
10541;306744411;А101;762;4.3;9345;1992;False;2024-10-31 04:27:11.363041;2024-10-31 04:27:11.363041
10542;306743372;А101;762;4.3;9345;1992;False;2024-10-31 04:27:14.379936;2024-10-31 04:27:14.379936
10543;298481198;Seven Suns Development;824;3.9;1433;2013;False;2024-10-31 04:27:16.844682;2024-10-31 04:27:16.844682
10544;283056611;Seven Suns Development;824;3.9;1433;2013;False;2024-10-31 04:27:18.828101;2024-10-31 04:27:18.828101
10545;306738328;А101;762;4.3;9345;1992;False;2024-10-31 04:27:20.321108;2024-10-31 04:27:20.321108
10546;306741669;А101;762;4.3;9345;1992;False;2024-10-31 04:27:21.301084;2024-10-31 04:27:21.301084
10547;306737044;А101;762;4.3;9345;1992;False;2024-10-31 04:27:24.751813;2024-10-31 04:27:24.751813
10548;308314474;А101;762;4.3;9345;1992;False;2024-10-31 04:27:26.087845;2024-10-31 04:27:26.087845
10549;309197676;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:27:28.037213;2024-10-31 04:27:28.037213
10550;308314470;А101;762;4.3;9345;1992;False;2024-10-31 04:27:33.627452;2024-10-31 04:27:33.627452
10551;309033691;;;;;;;2024-10-31 04:28:10.893687;2024-10-31 04:28:10.893687
10552;309188339;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:28:16.221170;2024-10-31 04:28:16.221170
10553;306743827;А101;762;4.3;9345;1992;False;2024-10-31 04:28:16.878156;2024-10-31 04:28:16.878156
10554;306745562;А101;762;4.3;9345;1992;False;2024-10-31 04:28:22.126010;2024-10-31 04:28:22.126010
10555;309186448;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:28:22.734590;2024-10-31 04:28:22.734590
10556;308716451;Plus Development;6;5.0;834;;False;2024-10-31 04:28:52.119172;2024-10-31 04:28:52.119172
10557;309186682;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:28:53.039682;2024-10-31 04:28:53.039682
10558;306746706;А101;762;4.3;9345;1992;False;2024-10-31 04:28:58.019200;2024-10-31 04:28:58.019200
10559;308314227;А101;762;4.3;9345;1992;False;2024-10-31 04:28:58.941685;2024-10-31 04:28:58.941685
10560;306744935;А101;762;4.3;9345;1992;False;2024-10-31 04:29:05.510419;2024-10-31 04:29:05.510419
10561;303068348;Новые Ватутинки;74;3.5;1463;2011;False;2024-10-31 04:29:11.264667;2024-10-31 04:29:11.264667
10562;309190719;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:29:22.700052;2024-10-31 04:29:22.700052
10563;309194882;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:29:28.256193;2024-10-31 04:29:28.256193
10564;306747792;А101;762;4.3;9345;1992;False;2024-10-31 04:29:33.850069;2024-10-31 04:29:33.850069
10565;308081912;А101;762;4.3;9345;1992;False;2024-10-31 04:29:38.051359;2024-10-31 04:29:38.051359
10566;308895698;;;;;;;2024-10-31 04:29:39.301395;2024-10-31 04:29:39.301395
10567;307455196;Seven Suns Development;824;3.9;1433;2013;False;2024-10-31 04:29:39.887396;2024-10-31 04:29:39.887396
10568;293999134;Апрелевка С2;181;4.5;115;2005;False;2024-10-31 04:29:44.894433;2024-10-31 04:29:44.894433
10569;308567781;;;;;;;2024-10-31 04:29:46.196391;2024-10-31 04:29:46.196391
10570;306743842;А101;762;4.3;9345;1992;False;2024-10-31 04:30:27.330762;2024-10-31 04:30:27.330762
10571;306744256;А101;762;4.3;9345;1992;False;2024-10-31 04:30:28.723912;2024-10-31 04:30:28.723912
10572;309195530;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:30:34.511395;2024-10-31 04:30:34.511395
10573;308716512;Plus Development;6;5.0;834;;False;2024-10-31 04:30:40.068340;2024-10-31 04:30:40.068340
10574;308716519;Plus Development;6;5.0;834;;False;2024-10-31 04:30:57.451129;2024-10-31 04:30:57.451129
10575;309186210;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:31:27.829750;2024-10-31 04:31:27.829750
10576;309186711;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:31:33.442021;2024-10-31 04:31:33.442021
10577;306741845;А101;762;4.3;9345;1992;False;2024-10-31 04:31:39.607900;2024-10-31 04:31:39.607900
10578;306745268;А101;762;4.3;9345;1992;False;2024-10-31 04:31:41.143987;2024-10-31 04:31:41.143987
10579;309195529;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:31:50.625654;2024-10-31 04:31:50.625654
10580;309187927;Группа Самолет;2662;4.2;12779;2012;False;2024-10-31 04:31:52.519078;2024-10-31 04:31:52.519078
10581;306747428;А101;762;4.3;9345;1992;False;2024-10-31 04:31:56.127670;2024-10-31 04:31:56.127670
10582;307049582;ПИК;5134;4.4;17162;1994;False;2024-10-31 04:31:58.390572;2024-10-31 04:31:58.390572
